2024-12-24 19:34:06,929 - Episode: 1, Reward: 9.0, Epsilon: 1.0000
2024-12-24 19:34:06,937 - New best reward: 9.0 at episode 1
2024-12-24 19:34:06,937 - Episode: 2, Reward: 33.0, Epsilon: 1.0000
2024-12-24 19:34:06,938 - New best reward: 33.0 at episode 2
2024-12-24 19:34:06,939 - Episode: 3, Reward: 19.0, Epsilon: 1.0000
2024-12-24 19:34:06,939 - Episode: 4, Reward: 25.0, Epsilon: 1.0000
2024-12-24 19:34:06,939 - Episode: 5, Reward: 31.0, Epsilon: 1.0000
2024-12-24 19:34:06,939 - Episode: 6, Reward: 16.0, Epsilon: 1.0000
2024-12-24 19:34:06,939 - Episode: 7, Reward: 19.0, Epsilon: 1.0000
2024-12-24 19:34:06,939 - Episode: 8, Reward: 12.0, Epsilon: 1.0000
2024-12-24 19:34:06,940 - Episode: 9, Reward: 55.0, Epsilon: 1.0000
2024-12-24 19:34:06,941 - New best reward: 55.0 at episode 9
2024-12-24 19:34:06,941 - Episode: 10, Reward: 10.0, Epsilon: 1.0000
2024-12-24 19:34:06,941 - Episode: 11, Reward: 20.0, Epsilon: 1.0000
2024-12-24 19:34:06,941 - Episode: 12, Reward: 15.0, Epsilon: 1.0000
2024-12-24 19:34:06,941 - Episode: 13, Reward: 10.0, Epsilon: 1.0000
2024-12-24 19:34:06,942 - Episode: 14, Reward: 26.0, Epsilon: 1.0000
2024-12-24 19:34:06,942 - Episode: 15, Reward: 30.0, Epsilon: 1.0000
2024-12-24 19:34:06,942 - Episode: 16, Reward: 51.0, Epsilon: 1.0000
2024-12-24 19:34:06,942 - Episode: 17, Reward: 30.0, Epsilon: 1.0000
2024-12-24 19:34:06,943 - Episode: 18, Reward: 13.0, Epsilon: 1.0000
2024-12-24 19:34:06,943 - Episode: 19, Reward: 15.0, Epsilon: 1.0000
2024-12-24 19:34:06,943 - Episode: 20, Reward: 24.0, Epsilon: 1.0000
2024-12-24 19:34:06,943 - Episode: 21, Reward: 13.0, Epsilon: 1.0000
2024-12-24 19:34:06,943 - Episode: 22, Reward: 15.0, Epsilon: 1.0000
2024-12-24 19:34:07,340 - Episode: 23, Reward: 25.0, Epsilon: 0.9832
2024-12-24 19:34:07,362 - Episode: 24, Reward: 17.0, Epsilon: 0.9663
2024-12-24 19:34:07,389 - Episode: 25, Reward: 20.0, Epsilon: 0.9465
2024-12-24 19:34:07,449 - Episode: 26, Reward: 26.0, Epsilon: 0.9208
2024-12-24 19:34:07,468 - Episode: 27, Reward: 13.0, Epsilon: 0.9079
2024-12-24 19:34:07,508 - Episode: 28, Reward: 29.0, Epsilon: 0.8792
2024-12-24 19:34:07,523 - Episode: 29, Reward: 11.0, Epsilon: 0.8683
