2024-12-25 03:14:23,837 - Episode: 78, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:14:24,168 - Episode: 79, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:14:24,826 - Episode: 80, Reward: -158.0, Epsilon: 0.0100
2024-12-25 03:14:25,448 - Episode: 81, Reward: -139.0, Epsilon: 0.0100
2024-12-25 03:14:25,814 - Episode: 82, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:14:26,374 - Episode: 83, Reward: -145.0, Epsilon: 0.0100
2024-12-25 03:14:26,916 - Episode: 84, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:14:27,475 - Episode: 85, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:14:27,860 - Episode: 86, Reward: -101.0, Epsilon: 0.0100
2024-12-25 03:14:28,425 - Episode: 87, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:29,032 - Episode: 88, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:29,643 - Episode: 89, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:14:30,228 - Episode: 90, Reward: -149.0, Epsilon: 0.0100
2024-12-25 03:14:30,589 - Episode: 91, Reward: -98.0, Epsilon: 0.0100
2024-12-25 03:14:31,160 - Episode: 92, Reward: -151.0, Epsilon: 0.0100
2024-12-25 03:14:31,704 - Episode: 93, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:32,268 - Episode: 94, Reward: -149.0, Epsilon: 0.0100
2024-12-25 03:14:32,759 - Episode: 95, Reward: -122.0, Epsilon: 0.0100
2024-12-25 03:14:33,379 - Episode: 96, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:33,979 - Episode: 97, Reward: -153.0, Epsilon: 0.0100
2024-12-25 03:14:34,595 - Episode: 98, Reward: -153.0, Epsilon: 0.0100
2024-12-25 03:14:34,934 - Episode: 99, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:14:35,262 - Episode: 100, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:14:35,615 - Episode: 101, Reward: -94.0, Epsilon: 0.0100
2024-12-25 03:14:36,191 - Episode: 102, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:14:36,527 - Episode: 103, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:14:36,861 - Episode: 104, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:14:37,209 - Episode: 105, Reward: -93.0, Epsilon: 0.0100
2024-12-25 03:14:37,742 - Episode: 106, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:14:38,313 - Episode: 107, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:14:39,743 - Episode: 108, Reward: -381.0, Epsilon: 0.0100
2024-12-25 03:14:40,072 - Episode: 109, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:14:40,680 - Episode: 110, Reward: -149.0, Epsilon: 0.0100
2024-12-25 03:14:41,287 - Episode: 111, Reward: -152.0, Epsilon: 0.0100
2024-12-25 03:14:41,892 - Episode: 112, Reward: -151.0, Epsilon: 0.0100
2024-12-25 03:14:42,437 - Episode: 113, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:14:43,066 - Episode: 114, Reward: -157.0, Epsilon: 0.0100
2024-12-25 03:14:43,471 - Episode: 115, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:14:43,826 - Episode: 116, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:14:44,161 - Episode: 117, Reward: -93.0, Epsilon: 0.0100
2024-12-25 03:14:44,676 - Episode: 118, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:14:45,139 - Episode: 119, Reward: -113.0, Epsilon: 0.0100
2024-12-25 03:14:45,679 - Episode: 120, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:14:46,539 - Episode: 121, Reward: -199.0, Epsilon: 0.0100
2024-12-25 03:14:47,128 - Episode: 122, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:14:47,744 - Episode: 123, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:14:48,343 - Episode: 124, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:14:48,939 - Episode: 125, Reward: -149.0, Epsilon: 0.0100
2024-12-25 03:14:49,476 - Episode: 126, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:14:50,036 - Episode: 127, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:14:50,732 - Episode: 128, Reward: -179.0, Epsilon: 0.0100
2024-12-25 03:14:51,514 - Episode: 129, Reward: -168.0, Epsilon: 0.0100
2024-12-25 03:14:52,091 - Episode: 130, Reward: -141.0, Epsilon: 0.0100
2024-12-25 03:14:52,467 - Episode: 131, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:14:53,088 - Episode: 132, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:53,705 - Episode: 133, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:14:54,314 - Episode: 134, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:54,973 - Episode: 135, Reward: -152.0, Epsilon: 0.0100
2024-12-25 03:14:55,353 - Episode: 136, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:14:55,981 - Episode: 137, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:14:56,371 - Episode: 138, Reward: -93.0, Epsilon: 0.0100
2024-12-25 03:14:57,060 - Episode: 139, Reward: -172.0, Epsilon: 0.0100
2024-12-25 03:14:57,637 - Episode: 140, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:14:58,216 - Episode: 141, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:14:58,582 - Episode: 142, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:14:59,261 - Episode: 143, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:14:59,890 - Episode: 144, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:15:00,596 - Episode: 145, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:15:01,205 - Episode: 146, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:15:01,826 - Episode: 147, Reward: -161.0, Epsilon: 0.0100
2024-12-25 03:15:02,395 - Episode: 148, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:15:02,962 - Episode: 149, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:15:03,274 - Episode: 150, Reward: -88.0, Epsilon: 0.0100
2024-12-25 03:15:03,604 - Episode: 151, Reward: -85.0, Epsilon: 0.0100
2024-12-25 03:15:04,167 - Episode: 152, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:15:04,788 - Episode: 153, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:15:05,463 - Episode: 154, Reward: -175.0, Epsilon: 0.0100
2024-12-25 03:15:05,830 - Episode: 155, Reward: -99.0, Epsilon: 0.0100
2024-12-25 03:15:06,358 - Episode: 156, Reward: -137.0, Epsilon: 0.0100
2024-12-25 03:15:06,725 - Episode: 157, Reward: -97.0, Epsilon: 0.0100
2024-12-25 03:15:07,092 - Episode: 158, Reward: -94.0, Epsilon: 0.0100
2024-12-25 03:15:07,459 - Episode: 159, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:15:08,051 - Episode: 160, Reward: -151.0, Epsilon: 0.0100
2024-12-25 03:15:08,360 - Episode: 161, Reward: -85.0, Epsilon: 0.0100
2024-12-25 03:15:09,141 - Episode: 162, Reward: -200.0, Epsilon: 0.0100
2024-12-25 03:15:09,919 - Episode: 163, Reward: -194.0, Epsilon: 0.0100
2024-12-25 03:15:10,518 - Episode: 164, Reward: -154.0, Epsilon: 0.0100
2024-12-25 03:15:11,299 - Episode: 165, Reward: -201.0, Epsilon: 0.0100
2024-12-25 03:15:11,643 - Episode: 166, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:15:12,008 - Episode: 167, Reward: -94.0, Epsilon: 0.0100
2024-12-25 03:15:12,585 - Episode: 168, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:15:12,913 - Episode: 169, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:13,884 - Episode: 170, Reward: -242.0, Epsilon: 0.0100
2024-12-25 03:15:14,496 - Episode: 171, Reward: -153.0, Epsilon: 0.0100
2024-12-25 03:15:15,173 - Episode: 172, Reward: -178.0, Epsilon: 0.0100
2024-12-25 03:15:15,495 - Episode: 173, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:15:16,152 - Episode: 174, Reward: -174.0, Epsilon: 0.0100
2024-12-25 03:15:16,683 - Episode: 175, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:15:17,245 - Episode: 176, Reward: -151.0, Epsilon: 0.0100
2024-12-25 03:15:17,561 - Episode: 177, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:17,898 - Episode: 178, Reward: -85.0, Epsilon: 0.0100
2024-12-25 03:15:18,260 - Episode: 179, Reward: -94.0, Epsilon: 0.0100
2024-12-25 03:15:18,591 - Episode: 180, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:15:18,918 - Episode: 181, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:15:19,515 - Episode: 182, Reward: -159.0, Epsilon: 0.0100
2024-12-25 03:15:20,064 - Episode: 183, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:15:20,394 - Episode: 184, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:15:20,742 - Episode: 185, Reward: -97.0, Epsilon: 0.0100
2024-12-25 03:15:21,301 - Episode: 186, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:15:22,007 - Episode: 187, Reward: -185.0, Epsilon: 0.0100
2024-12-25 03:15:22,371 - Episode: 188, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:15:23,014 - Episode: 189, Reward: -161.0, Epsilon: 0.0100
2024-12-25 03:15:23,337 - Episode: 190, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:24,014 - Episode: 191, Reward: -175.0, Epsilon: 0.0100
2024-12-25 03:15:24,576 - Episode: 192, Reward: -136.0, Epsilon: 0.0100
2024-12-25 03:15:24,928 - Episode: 193, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:15:25,773 - Episode: 194, Reward: -207.0, Epsilon: 0.0100
2024-12-25 03:15:26,350 - Episode: 195, Reward: -150.0, Epsilon: 0.0100
2024-12-25 03:15:26,771 - Episode: 196, Reward: -108.0, Epsilon: 0.0100
2024-12-25 03:15:27,112 - Episode: 197, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:15:27,837 - Episode: 198, Reward: -180.0, Epsilon: 0.0100
2024-12-25 03:15:28,465 - Episode: 199, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:15:28,846 - Episode: 200, Reward: -93.0, Epsilon: 0.0100
2024-12-25 03:15:29,218 - Episode: 201, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:29,894 - Episode: 202, Reward: -156.0, Epsilon: 0.0100
2024-12-25 03:15:30,493 - Episode: 203, Reward: -141.0, Epsilon: 0.0100
2024-12-25 03:15:31,173 - Episode: 204, Reward: -164.0, Epsilon: 0.0100
2024-12-25 03:15:31,829 - Episode: 205, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:15:32,605 - Episode: 206, Reward: -170.0, Epsilon: 0.0100
2024-12-25 03:15:33,022 - Episode: 207, Reward: -96.0, Epsilon: 0.0100
2024-12-25 03:15:33,857 - Episode: 208, Reward: -177.0, Epsilon: 0.0100
2024-12-25 03:15:34,506 - Episode: 209, Reward: -145.0, Epsilon: 0.0100
2024-12-25 03:15:35,016 - Episode: 210, Reward: -99.0, Epsilon: 0.0100
2024-12-25 03:15:35,771 - Episode: 211, Reward: -148.0, Epsilon: 0.0100
2024-12-25 03:15:36,488 - Episode: 212, Reward: -142.0, Epsilon: 0.0100
2024-12-25 03:15:36,935 - Episode: 213, Reward: -92.0, Epsilon: 0.0100
2024-12-25 03:15:37,384 - Episode: 214, Reward: -93.0, Epsilon: 0.0100
2024-12-25 03:15:37,909 - Episode: 215, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:15:38,886 - Episode: 216, Reward: -189.0, Epsilon: 0.0100
2024-12-25 03:15:39,526 - Episode: 217, Reward: -138.0, Epsilon: 0.0100
2024-12-25 03:15:39,928 - Episode: 218, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:40,606 - Episode: 219, Reward: -145.0, Epsilon: 0.0100
2024-12-25 03:15:41,325 - Episode: 220, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:15:42,084 - Episode: 221, Reward: -147.0, Epsilon: 0.0100
2024-12-25 03:15:42,536 - Episode: 222, Reward: -97.0, Epsilon: 0.0100
2024-12-25 03:15:42,957 - Episode: 223, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:44,147 - Episode: 224, Reward: -144.0, Epsilon: 0.0100
2024-12-25 03:15:44,727 - Episode: 225, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:15:45,384 - Episode: 226, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:15:46,379 - Episode: 227, Reward: -164.0, Epsilon: 0.0100
2024-12-25 03:15:46,925 - Episode: 228, Reward: -103.0, Epsilon: 0.0100
2024-12-25 03:15:47,472 - Episode: 229, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:15:48,221 - Episode: 230, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:15:49,616 - Episode: 231, Reward: -223.0, Epsilon: 0.0100
2024-12-25 03:15:50,250 - Episode: 232, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:15:51,174 - Episode: 233, Reward: -151.0, Epsilon: 0.0100
2024-12-25 03:15:51,709 - Episode: 234, Reward: -84.0, Epsilon: 0.0100
2024-12-25 03:15:52,231 - Episode: 235, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:15:53,017 - Episode: 236, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:15:53,488 - Episode: 237, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:15:54,199 - Episode: 238, Reward: -110.0, Epsilon: 0.0100
2024-12-25 03:15:54,890 - Episode: 239, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:15:55,434 - Episode: 240, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:15:55,997 - Episode: 241, Reward: -89.0, Epsilon: 0.0100
2024-12-25 03:15:56,773 - Episode: 242, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:15:57,718 - Episode: 243, Reward: -116.0, Epsilon: 0.0100
2024-12-25 03:15:58,975 - Episode: 244, Reward: -130.0, Epsilon: 0.0100
2024-12-25 03:15:59,694 - Episode: 245, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:16:00,880 - Episode: 246, Reward: -143.0, Epsilon: 0.0100
2024-12-25 03:16:01,625 - Episode: 247, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:02,223 - Episode: 248, Reward: -108.0, Epsilon: 0.0100
2024-12-25 03:16:02,932 - Episode: 249, Reward: -142.0, Epsilon: 0.0100
2024-12-25 03:16:03,972 - Episode: 250, Reward: -136.0, Epsilon: 0.0100
2024-12-25 03:16:04,566 - Episode: 251, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:16:05,107 - Episode: 252, Reward: -109.0, Epsilon: 0.0100
2024-12-25 03:16:05,851 - Episode: 253, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:06,392 - Episode: 254, Reward: -104.0, Epsilon: 0.0100
2024-12-25 03:16:06,815 - Episode: 255, Reward: -91.0, Epsilon: 0.0100
2024-12-25 03:16:07,397 - Episode: 256, Reward: -95.0, Epsilon: 0.0100
2024-12-25 03:16:08,051 - Episode: 257, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:16:08,621 - Episode: 258, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:16:09,509 - Episode: 259, Reward: -159.0, Epsilon: 0.0100
2024-12-25 03:16:10,311 - Episode: 260, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:10,834 - Episode: 261, Reward: -88.0, Epsilon: 0.0100
2024-12-25 03:16:11,496 - Episode: 262, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:12,122 - Episode: 263, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:16:12,584 - Episode: 264, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:16:13,139 - Episode: 265, Reward: -104.0, Epsilon: 0.0100
2024-12-25 03:16:13,865 - Episode: 266, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:14,464 - Episode: 267, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:15,038 - Episode: 268, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:15,891 - Episode: 269, Reward: -108.0, Epsilon: 0.0100
2024-12-25 03:16:16,525 - Episode: 270, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:17,178 - Episode: 271, Reward: -125.0, Epsilon: 0.0100
2024-12-25 03:16:17,917 - Episode: 272, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:18,510 - Episode: 273, Reward: -117.0, Epsilon: 0.0100
2024-12-25 03:16:19,016 - Episode: 274, Reward: -97.0, Epsilon: 0.0100
2024-12-25 03:16:19,883 - Episode: 275, Reward: -124.0, Epsilon: 0.0100
2024-12-25 03:16:20,797 - Episode: 276, Reward: -131.0, Epsilon: 0.0100
2024-12-25 03:16:22,020 - Episode: 277, Reward: -146.0, Epsilon: 0.0100
2024-12-25 03:16:22,728 - Episode: 278, Reward: -86.0, Epsilon: 0.0100
2024-12-25 03:16:23,482 - Episode: 279, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:16:24,179 - Episode: 280, Reward: -109.0, Epsilon: 0.0100
2024-12-25 03:16:24,909 - Episode: 281, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:25,799 - Episode: 282, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:26,521 - Episode: 283, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:28,091 - Episode: 284, Reward: -191.0, Epsilon: 0.0100
2024-12-25 03:16:28,780 - Episode: 285, Reward: -110.0, Epsilon: 0.0100
2024-12-25 03:16:29,596 - Episode: 286, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:30,237 - Episode: 287, Reward: -117.0, Epsilon: 0.0100
2024-12-25 03:16:30,979 - Episode: 288, Reward: -122.0, Epsilon: 0.0100
2024-12-25 03:16:31,798 - Episode: 289, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:32,523 - Episode: 290, Reward: -92.0, Epsilon: 0.0100
2024-12-25 03:16:33,352 - Episode: 291, Reward: -113.0, Epsilon: 0.0100
2024-12-25 03:16:33,841 - Episode: 292, Reward: -85.0, Epsilon: 0.0100
2024-12-25 03:16:34,415 - Episode: 293, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:16:34,924 - Episode: 294, Reward: -94.0, Epsilon: 0.0100
2024-12-25 03:16:35,404 - Episode: 295, Reward: -90.0, Epsilon: 0.0100
2024-12-25 03:16:35,807 - Episode: 296, Reward: -83.0, Epsilon: 0.0100
2024-12-25 03:16:35,809 - New best reward: -83.0 at episode 296
2024-12-25 03:16:36,369 - Episode: 297, Reward: -103.0, Epsilon: 0.0100
2024-12-25 03:16:36,963 - Episode: 298, Reward: -92.0, Epsilon: 0.0100
2024-12-25 03:16:37,897 - Episode: 299, Reward: -154.0, Epsilon: 0.0100
2024-12-25 03:16:38,363 - Episode: 300, Reward: -92.0, Epsilon: 0.0100
2024-12-25 03:16:38,913 - Episode: 301, Reward: -105.0, Epsilon: 0.0100
2024-12-25 03:16:39,472 - Episode: 302, Reward: -108.0, Epsilon: 0.0100
2024-12-25 03:16:40,022 - Episode: 303, Reward: -110.0, Epsilon: 0.0100
2024-12-25 03:16:40,499 - Episode: 304, Reward: -87.0, Epsilon: 0.0100
2024-12-25 03:16:41,146 - Episode: 305, Reward: -115.0, Epsilon: 0.0100
2024-12-25 03:16:41,655 - Episode: 306, Reward: -107.0, Epsilon: 0.0100
2024-12-25 03:16:42,482 - Episode: 307, Reward: -173.0, Epsilon: 0.0100
2024-12-25 03:16:42,997 - Episode: 308, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:43,509 - Episode: 309, Reward: -106.0, Epsilon: 0.0100
2024-12-25 03:16:44,043 - Episode: 310, Reward: -109.0, Epsilon: 0.0100
